Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
12.812711477279663	10	299.80296636462214	3.159021049695056	309.3351101875305	293.67184060811996	152427
23.526596784591675	20	442.010054987669	3.0936792693288897	450.65656089782715	435.7403572201729	369503
36.54692196846008	30	462.1741817086935	3.3587565800280057	471.4462191462517	455.3633024096489	631623
49.7921187877655	40	467.44977282226085	4.064858030657661	478.4761707186699	457.83504432439804	909495
63.7921826839447	50	480.1966819280386	4.092490451438513	487.84788632392883	467.7199603319168	1201216
77.70846438407898	60	480.34243463397024	3.6835552013837285	489.6326277256012	472.0073139667511	1479388
91.16882038116455	70	496.69074570655823	3.3250220592733606	502.3436935544014	488.11786711215973	1753531
108.33918619155884	80	1295.0071498849989	200.36647760902972	2334.2671672701836	1020.4095646440983	2097550
136.91392850875854	90	2042.9561238759757	20.603885632609913	2097.8859246969223	1999.377584695816	2593528
165.37608218193054	100	1813.0929351049663	10.023447608656403	1830.9710545539856	1783.6783559918404	3080671
196.79652738571167	110	1526.977119538933	179.94658252883627	1567.2826313972473	266.7274123430252	3619215
226.92008328437805	120	1382.5201783275604	2.7134121746504594	1392.3607454299927	1377.7733356952667	4153471
261.30550169944763	130	1427.4045329725743	3.7257834269340533	1431.3997114896774	1399.5150437951088	4772602
296.21305990219116	140	1352.2435218447447	3.210871454578142	1357.7578836083412	1329.2311811447144	5438089
339.13449239730835	150	1318.9168358182908	2.4695298673889705	1324.1139932870865	1311.8379783034325	6299532
384.5570387840271	160	1302.199456089139	1.6729146798332952	1304.0568572282791	1294.4730358719826	7281101
431.0670111179352	170	1249.4259998631478	219.9866892042115	1289.2846269607544	-2.4494358748197556	8282526
477.7602114677429	180	1277.1885558140277	1.0508844687736205	1281.382865011692	1275.3312851190567	9274152
522.9913308620453	190	1267.6182617658376	0.6207262508144643	1268.7407178282738	1265.099492251873	10251201
566.5045375823975	200	1262.4847817897796	2.879167838080445	1266.6457018256187	1252.2422161102295	11189197
612.2957444190979	210	1263.4080084133147	0.9498217992453621	1265.2262781858444	1258.9444623589516	12124528
654.6950528621674	220	1295.8621527409553	1.8238849871042055	1300.2783113121986	1289.3569412827492	12995060
698.3489203453064	230	1327.8481901329756	3.1894561353445856	1336.0951382517815	1317.0968057513237	13897714
743.8651695251465	240	1355.3240175163746	3.4614792437082884	1361.830865085125	1344.5005222558975	14885599
786.3326277732849	250	1299.5430726806912	299.6365971763672	1384.0402311086655	-7.522651576437056	15834831
830.2630956172943	260	1400.8397895151377	140.98998277597138	1432.0905317664146	-0.7313894033432007	16789737
872.8506679534912	270	1396.272694897726	245.8972414422046	1463.8291825056076	-6.951468296349049	17697553
914.4513268470764	280	1462.7183075297623	147.7129599340344	1494.9775965213776	-5.464064233005047	18551674
955.2017874717712	290	1452.6551310627162	146.61650829113327	1482.7469858527184	-5.192528560757637	19422127
999.7597959041595	300	1436.6257533248142	363.73106362067927	1544.5233458280563	-6.772910807281733	20356501
1041.6848018169403	310	1456.504807742536	256.79953444406794	1522.0581871271133	-5.592414036393166	21271905
1087.9943075180054	320	1569.8480873030423	8.90191978120679	1585.7112136483192	1539.2018216848373	22316321
1132.218078136444	330	1535.387405997496	220.77850444746164	1585.2127962112427	-9.479763532057405	23283393
1172.834549188614	340	1547.0176229361446	156.01846498789885	1582.5374952554703	-2.3296756967902184	24178762
1213.777556180954	350	1460.396710125166	399.66947450394247	1588.246675312519	-4.642654120922089	25061420
1252.2249810695648	360	1425.0139973069727	450.01901278478033	1587.044521510601	-9.077936083078384	25878894
1294.704729795456	370	1568.7999835194648	225.79401497568136	1622.8212167024612	-10.112678736448288	26789295
1337.7761678695679	380	1505.7903170640486	445.16894982828177	1669.1696118116379	-11.256249487400055	27700454
1382.4859113693237	390	1605.2496820154133	473.4283797154498	1778.6236879825592	-8.456446874886751	28602918
1429.347857952118	400	1780.7223255950212	178.64121784717273	1850.4039404392242	21.383812963962555	29658899
1478.6635093688965	410	1552.5111274952815	694.6544761957418	1901.4832541942596	-3.7820111513137817	30763573
1524.013658285141	420	1587.6960440487996	597.4204697130971	1864.813313126564	-12.028697401285172	31750063
1571.9455299377441	430	1790.0223563988507	409.07155256131784	1923.9666081666946	-6.786337196826935	32807822
1619.4257283210754	440	1965.2113402467967	197.92696749970395	2035.0756077170372	151.03257709741592	33876523
1660.9832348823547	450	1313.4796357308653	817.3858069322646	1854.3628408908844	-14.2851402759552	34791696
1702.2659499645233	460	1699.6374761538673	652.786226947167	2017.449785232544	-17.303125202655792	35659565
1745.9536197185516	470	1590.1469039318338	699.3754954088473	1992.142151594162	-18.346530452370644	36615774
1791.0772006511688	480	1869.8132756323832	339.3321446103299	1989.6238772273064	-16.558991422876716	37549497
1835.4473135471344	490	1594.3553766939406	526.284823632083	1998.288755953312	-19.640928119421005	38526016
1881.8660769462585	500	1857.9408792263641	228.86451926927774	1950.5310671329498	-17.932342380285263	39558152
1927.5599837303162	510	1492.0261571224912	662.2433335685859	1820.1786551475525	-21.143531762063503	40554019
1970.134723186493	520	1610.8193034720357	623.1871551018946	1867.995717048645	-21.411954313516617	41495948
2012.4077627658844	530	1403.5744797569193	732.911738076775	1819.7180497050285	-19.278750203549862	42397268
2056.19180393219	540	1533.7976278914884	565.3997510415259	1761.172119319439	-22.33161950111389	43275886
2099.9263491630554	550	1269.8172518548079	816.2170946354158	1819.5975424647331	-26.635814487934113	44158332
2139.8321952819824	560	1174.3840499880678	823.9990241591836	1781.7481523752213	-27.067296087741852	44945280
2179.9437832832336	570	1183.8782190505892	837.1847428658618	1799.9583616256714	-35.45306408405304	45724318
2217.7432823181152	580	1175.8223897901503	682.1514291841563	1587.4692209362984	-30.5658722743392	46448511
2257.1741151809692	590	1367.9987739075068	646.7528605078238	1690.4302510023117	-37.950549721717834	47210462
2296.329507827759	600	1210.3348641743767	797.7002600406116	1758.743374466896	-35.95116153359413	48003246
2337.5194895267487	610	1524.559148835384	564.2930445248065	1751.6256865262985	-23.31836999952793	48867168
2381.269173145294	620	1179.366537923807	763.2078129463007	1681.109975218773	-29.03862848971039	49744048
2418.916163921356	630	1204.780892521115	765.9585574907352	1705.0339305400848	-34.10230377316475	50525169
2456.3804094791412	640	1343.2514662664478	658.9700669302374	1678.7248076200485	-29.053785532712936	51265165
2495.202351331711	650	1120.4546022516763	814.420539015515	1720.265603840351	-36.86220219731331	52044841
2530.8143129348755	660	1060.683567705304	793.2084147537579	1658.5868932008743	-30.035495966672897	52740216
2568.1235496997833	670	1118.2391813636548	780.7133557684925	1670.5478828549385	-32.59654387831688	53464645
2602.2395696640015	680	990.7605160573125	727.6260343493179	1535.160621881485	-32.82326419651508	54087131
