Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
97.33258819580078	10	1104.2117781309796	75.53386377622235	1298.5819071782753	965.2759838015772	1525619
187.96696734428406	20	1329.4367730629353	104.00111112754432	1423.201497733593	458.0519120544195	3053887
274.82231760025024	30	1283.56464342629	117.99446293023631	1450.7571580857038	327.39557854272425	4501442
358.7423024177551	40	1045.0243413380138	162.51492591446424	1243.7742466256022	57.88419817015529	5860916
443.64013743400574	50	979.1455808744978	497.21884149161383	1411.4769415436313	-951.5649266429245	7331597
523.8678410053253	60	112.44466480054112	469.11042970724685	705.0645873572212	-1436.317631193553	8612436
608.1565706729889	70	-36.495017076287475	276.62131581927065	557.739057008177	-985.9939928144449	9918265
693.0048756599426	80	-156.7019384388842	229.26654397679098	564.614642675966	-734.0405138304923	11260661
779.7503807544708	90	-352.43055216858113	162.9216059453497	0.46949541941285133	-666.7335248029558	12624138
864.3263835906982	100	-432.6797178526636	203.6197842984675	159.70718816900626	-761.5792407870758	13948087
947.9619464874268	110	-745.7861203383504	245.7644738073123	-23.2974260491319	-1152.3586228531785	15278266
1031.867330789566	120	-1042.1424900554596	285.8644743239871	-33.11928580887616	-1356.5661135232076	16595681
1116.2424652576447	130	-1248.5464491495309	341.2732172239007	-38.698732644319534	-1608.2565310201608	17891475
1200.7476530075073	140	-1497.3647871365288	548.3799141324962	-31.73381568491459	-2715.795940038748	19207889
1283.8743064403534	150	-1843.512558682465	804.106506253753	-39.70864863321185	-2900.6396409720182	20531939
1369.0670442581177	160	-2673.159376236845	1097.1701638385298	-29.03590151667595	-4501.268655359745	21857574
1452.583389043808	170	-3683.236192188066	1295.2230625408022	-37.117983132600784	-5109.630728304386	23183267
1541.3278758525848	180	-5779.885762242184	1611.9498921489126	-119.66411125659943	-7306.0542781353	24560191
1632.2216641902924	190	-17279.76597167561	2301.4767595961766	-424.84157341718674	-19681.235702633858	26063053
1730.3637669086456	200	-20202.58602286173	5472.782553020754	-192.48927283287048	-23747.610161542892	27619497
1828.20165848732	210	-23606.745570961833	5980.894199451175	-111.52035093307495	-26348.597623586655	29155561
1923.8283681869507	220	-27803.50951625906	6457.892623951885	-391.09602403640747	-30886.54812502861	30677670
2019.3679809570312	230	-33361.712172169166	7078.288144755895	-351.3499581813812	-36402.224371910095	32176365
2119.3682396411896	240	-39521.716687183085	12228.326681441762	-246.1900451183319	-44701.67063617706	33692323
2218.0867159366608	250	-47359.43813153669	12234.290905626258	-381.97075605392456	-52978.60648584366	35219547
2351.1464376449585	260	-58338.36939994395	6913.062389369446	-662.3372092247009	-61630.45611858368	36752980
2501.7477872371674	270	-64476.555959638354	10005.802315703995	-1180.6589889526367	-69250.0479567051	38309042
2598.596620798111	280	-73540.97185952902	19383.08700756738	-503.43452620506287	-82044.35761761665	39874875
2747.1734278202057	290	-82252.5919975683	7302.777146757927	-49392.75369477272	-87205.12438344955	41410172
2843.3310153484344	300	-83280.05362777949	18387.402527938575	-599.8914968967438	-92637.46886825562	42949034
2991.211921930313	310	-86797.90335998357	20775.916795984063	-566.3482794761658	-96708.28485655785	44496215
3087.6950166225433	320	-84932.29209283233	22219.043006778797	-1070.9975228309631	-94925.21490478516	46013105
3235.9797394275665	330	-87624.96037983417	22449.278517686624	-1288.6422624588013	-99354.38048219681	47527280
3329.6131393909454	340	-89008.00209369183	26665.168236779962	-1082.1405658721924	-101811.51664304733	49027948
