Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps	gradnorms	maxnorms
6.993801593780518	0	143.59096898257732	22.073115011765626	222.65856474637985	102.30733162164688	0	0.0	0
9.969726324081421	50	111.884896046035	41.511595820143306	181.45217043161392	51.98327249288559	4376	11.047734508604941	7.244088726287992
13.020402193069458	100	137.4036499840021	18.030870389929067	218.70579463243484	92.86238634586334	9338	11.2494708605382	7.244088726287992
17.992627143859863	150	156.4954604064382	48.75380983049619	414.1138653755188	59.928446888923645	19626	11.302961840369523	8.260889465720847
22.72343683242798	200	184.67253768268972	91.0554512977724	298.27650624513626	69.12630569934845	29053	11.359732010198291	8.260889465720847
29.922093391418457	250	413.13348673284054	3.8876116501725013	421.6577378511429	405.51450580358505	42619	11.402339952846763	8.260889465720847
37.14163827896118	300	408.10605051875115	3.2187975346357236	417.48723685741425	401.1587241292	56695	11.439808795835216	8.260889465720847
42.799206495285034	350	366.2470503693819	1.5852825056074633	370.1244429945946	362.5335040092468	68703	11.472411375155195	8.260889465720847
48.42177367210388	400	359.10576061606406	1.8683496830970783	362.53001660108566	355.1727149486542	80790	11.47210006484702	8.260889465720847
54.39865303039551	450	381.57211570858954	2.3931542684009273	386.69509303569794	375.08917397260666	93511	11.491578806898506	8.260889465720847
61.230551958084106	500	401.1234080815315	1.621525165444604	404.2458829879761	397.6900286078453	106593	11.503174223125702	9.184202505076197
66.8053331375122	550	415.6982336699963	1.3795741335150133	418.2593175172806	412.4302421808243	118776	11.4664869730005	9.184202505076197
72.72357416152954	600	421.9776741498709	1.7306493466583863	425.7007196545601	417.6102246642113	131513	11.443741700248326	9.184202505076197
78.32688188552856	650	409.96794513702395	2.156787239148811	414.1801785826683	405.5252511501312	144125	11.440466634822783	9.184202505076197
84.1031186580658	700	422.89308694183825	1.4548720200960594	425.8363862633705	419.83692449331284	156979	11.467130032682613	9.184202505076197
90.83533382415771	750	432.1384852987528	1.3867942999525062	435.2873511314392	429.1661887168884	170445	11.460435751733622	9.184202505076197
96.53082370758057	800	432.6012519079447	1.596581141432364	436.397310256958	428.76211988925934	183197	11.4540929458267	9.184202505076197
102.3814308643341	850	419.25192436873914	69.25984725922274	435.37515556812286	24.463188111782074	196350	11.45240370896416	9.184202505076197
108.34696078300476	900	438.11096087217334	1.7784089703673724	441.3902649283409	433.7870237827301	209895	11.457050205958405	9.184202505076197
115.03869962692261	950	429.49556813299654	1.5897614901311832	432.7989693284035	426.47013318538666	223608	11.454036479965183	9.184202505076197
120.80957508087158	1000	429.32571942329406	1.6907099633266658	433.69625067710876	425.05914026498795	236452	11.444674536065605	9.184202505076197
126.76978349685669	1050	429.6057442516088	1.5157758667887118	433.38977187871933	425.68856233358383	249373	11.472255526496618	9.184202505076197
132.65756058692932	1100	462.48363238573074	1.5191408669255064	465.7639004588127	458.6094235777855	261443	11.464518066162857	9.184202505076197
138.32010793685913	1150	216.66383101165295	1.6032183560951125	220.39682865142822	213.1835909485817	273729	11.48489278380145	9.184202505076197
145.11239743232727	1200	466.778803986907	1.6580694933134332	472.0614506006241	462.6394098997116	287605	11.479479683849922	9.184202505076197
151.14614534378052	1250	469.0715661799908	2.2583985318858084	474.488784968853	463.78965985774994	301218	11.453756693121973	9.184202505076197
157.33640098571777	1300	447.6675710225105	2.1094624925914625	452.34001702070236	443.39856427907944	314483	11.444466762898207	9.184202505076197
163.76046347618103	1350	450.68924990832807	1.7745018884842552	455.61153012514114	446.0162798166275	328539	11.43197977089744	9.184202505076197
170.73486924171448	1400	441.2274770307541	1.542672359031819	443.6417706012726	437.2555440068245	342658	11.412107877889015	9.184202505076197
176.86724543571472	1450	428.0373328268528	1.2930293485013287	430.7501326203346	425.1968228816986	357192	11.409940200890784	9.184202505076197
183.18681526184082	1500	425.1823278069496	1.3369692511082012	428.91043251752853	421.7639008760452	371771	11.408504835632908	8.540756002860773
189.35755014419556	1550	438.6620799863338	1.9972241861457325	443.4928722381592	434.23930299282074	385748	11.412446445546598	8.540756002860773
196.61782813072205	1600	473.22190002322196	2.2133700517900006	478.88102012872696	466.07009744644165	400677	11.416235718945233	8.540756002860773
203.12654876708984	1650	509.4775916135311	17.304320905091114	521.5874009728432	347.23693412542343	415594	11.408657812522554	8.540756002860773
209.37651872634888	1700	456.1086994254589	2.86184393232753	464.8176810145378	451.4458900690079	429917	11.377217862055753	8.37528894303408
215.55020403862	1750	464.5360296648741	3.6681375424708973	473.3087047934532	456.98035073280334	443764	11.38886412721606	8.37528894303408
222.6886727809906	1800	462.9822214716673	4.466561662735397	472.45582860708237	450.3781969547272	458603	11.41291563819095	8.37528894303408
229.36170196533203	1850	503.0672576135397	8.343002996708314	521.8977774977684	483.20506060123444	473900	11.420021884000851	8.37528894303408
236.03930282592773	1900	482.3601387405395	6.2470444211934275	494.9911498427391	465.9557032585144	489297	11.413071585813041	8.37528894303408
243.49542784690857	1950	494.5244885075092	7.558974957723853	513.6598772406578	479.1815310716629	505013	11.396691431212824	8.37528894303408
251.67665195465088	2000	498.68805386841296	6.984494759876445	513.1945479512215	481.2441235780716	520806	11.407692922477644	8.37528894303408
257.7585709095001	2050	468.571227786541	4.223054018031523	478.1889659166336	459.76507407426834	535831	11.382927959763453	8.37528894303408
264.0036380290985	2100	489.1023638784885	7.828452431972255	511.53826159238815	469.06762731075287	550811	11.383970112156268	8.37528894303408
270.2728605270386	2150	493.260823237896	6.027035876318869	507.08005195856094	479.4490528702736	565888	11.359662327662203	8.37528894303408
