Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps	gradnorms	maxnorms
6.880838394165039	0	94.56097764673788	7.35238619969774	125.12077525258064	81.42589804530144	0	0.0	0
10.673885107040405	50	23.284399656057357	8.020213839381531	43.37691903114319	17.65027692914009	5138	19.701657556597414	7.244088726287992
13.787719011306763	100	25.774539183750747	1.5024754491712298	28.779752790927887	23.19894178211689	10275	19.87884253101578	7.244088726287992
16.133947134017944	150	21.318770285727513	1.2587934843908206	23.491218571041827	17.958710189908743	13924	19.95489576238396	8.260889465720847
18.986062049865723	200	19.530824117498994	1.4913022042495485	22.379349887371063	16.775648042559624	17834	20.015627620743704	8.260889465720847
23.325467586517334	250	29.08777160640224	0.3811871254955234	30.058680430054665	28.26602375903167	23446	20.014927052225364	8.260889465720847
28.705891370773315	300	257.97740683197975	5.39488227606033	271.05998146533966	247.05459213256836	32434	20.014072233156234	8.260889465720847
33.81201481819153	350	257.72113209366796	5.269173098092455	272.0188845396042	245.65625965595245	42283	20.05019069044214	8.260889465720847
39.095346450805664	400	280.1996867549419	3.909178938753992	288.10185664892197	271.73959851264954	52994	20.05557736633416	9.20903683874918
44.407552003860474	450	276.4053500145674	3.5352445558208836	285.23814165592194	268.8971663713455	63813	20.06910195635873	9.20903683874918
50.24730849266052	500	302.7337452638149	5.748020402822055	316.9058165550232	288.14880752563477	76026	20.070257860686592	9.20903683874918
57.12186074256897	550	306.3389484035969	4.513455220012769	318.79162871837616	296.90851986408234	89287	20.067172848592328	9.20903683874918
63.44065022468567	600	313.1566199827194	5.798471396677282	328.47694504261017	301.454247713089	103281	20.058555959308134	9.20903683874918
69.59303283691406	650	315.9974227180914	4.7271204690565325	325.8768140077591	304.1711023002863	116485	20.055884099795808	9.20903683874918
75.96317958831787	700	332.4716385741904	4.155743776845657	341.9908065199852	324.71961492300034	130538	20.05539701735298	9.20903683874918
83.37440991401672	750	322.33828163921834	3.507019632251999	329.0416485071182	313.3125935792923	144557	20.072077071608387	9.20903683874918
89.8084237575531	800	320.4717242592573	4.459197079173065	332.2539759874344	311.73185074329376	158385	20.067586420206467	9.20903683874918
97.68800234794617	850	373.7608199721575	7.888618153147371	395.13402527570724	358.77489030361176	175571	20.07029711569486	9.20903683874918
105.24664807319641	900	363.9717751586437	4.166117812345553	375.09325110912323	355.7812542915344	190905	20.075703402734497	9.20903683874918
113.81101560592651	950	372.6480096542835	6.385864721250691	389.25379478931427	360.3357400894165	206821	20.083647571289816	9.20903683874918
121.01996445655823	1000	381.1105097806454	4.854336754824151	395.35299491882324	371.51569747924805	223193	20.09101519555108	9.20903683874918
128.0864508152008	1050	370.4989435195923	3.930028599636903	379.04872620105743	363.01078832149506	239182	20.104657029592545	9.20903683874918
134.9452829360962	1100	385.29038159966467	3.454042330166399	393.3552989065647	376.42704355716705	254624	20.10799731860579	9.20903683874918
142.96100115776062	1150	376.5647657704353	3.0069123201533685	383.0971850156784	370.8071639537811	271480	20.119461215863286	9.20903683874918
150.99491262435913	1200	396.7945311844349	3.8872520608821013	406.49501645565033	388.8959811925888	289939	20.115433348097433	9.20903683874918
159.25071001052856	1250	410.54326292753217	5.088292216600287	423.11232829093933	398.7918390035629	308864	20.100531707011523	9.20903683874918
167.7220573425293	1300	404.34791477441786	3.670592743026074	413.5798887014389	396.3228863477707	327031	20.10753357627205	9.20903683874918
175.93046474456787	1350	407.3031254684925	3.5490609228257357	416.94154691696167	399.0897972583771	345819	20.117134942447564	9.20903683874918
183.9633445739746	1400	407.9752271068096	3.472294183956757	416.52833020687103	399.2858760356903	364263	20.116560325746793	9.184202505076197
192.5653269290924	1450	411.84276674032213	4.015251747231379	421.2625472545624	404.1719148159027	382387	20.116203440706556	9.184202505076197
201.2117519378662	1500	430.3292204040289	3.7642532489581404	440.69103276729584	421.6033818721771	402356	20.119111294675438	8.840309932955146
209.97815012931824	1550	452.39578650593756	4.439723494389666	461.2383625507355	440.5374536514282	422937	20.11395233331179	8.840309932955146
219.02717518806458	1600	431.7215637207031	4.146382002922725	439.5692174434662	422.0372881889343	442320	20.12149717529248	8.840309932955146
227.4633915424347	1650	458.3699963271618	4.585229524055346	468.0450426340103	446.4426363706589	461817	20.122027411102117	9.064306724245402
235.49524450302124	1700	447.9006688153744	4.161284164579625	457.857968211174	438.2646299600601	480035	20.122622595149185	9.064306724245402
243.57514238357544	1750	272.5854965116829	4.678088230042533	284.76632899045944	261.30332177877426	496520	20.128340350076744	9.064306724245402
