Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps	gradnorms	maxnorms
7.492138147354126	0	-0.30152912016587186	0.7031112561796045	1.3895061342589152	-2.04430108904604	0	0.0	0
83.5828754901886	10	710.8797148933008	290.2599749506928	866.5225265962072	-0.0973928970577731	2400000	4.022925797882559	2.0212788221534397
158.04735660552979	20	1792.6096585322114	394.1664417922562	1959.0855302661657	-185.82976627157768	4800000	4.073441671031828	2.0212788221534397
231.25412678718567	30	2219.568926058027	618.3663531580165	2508.635481864214	-78.15986563969636	7200000	4.0242834167172505	2.0212788221534397
304.7502529621124	40	2667.444963731564	650.3288717386838	2879.4812930719927	-7.286019440856762	9600000	4.02336799040131	2.0212788221534397
377.2261826992035	50	2915.8333151094785	51.5280516809212	3000.879330419004	2742.34723720327	12000000	3.95926926767156	2.0212788221534397
450.34257435798645	60	3088.816172483498	40.825010205991	3150.5017590112984	2928.294519360177	14400000	3.9043173834251026	2.0212788221534397
524.5573055744171	70	2951.4378645110996	453.01857601656127	3094.208633840084	350.3820377057418	16800000	3.881427158679721	2.0212788221534397
598.7823975086212	80	3031.652586296972	475.1019109904974	3182.3327665459365	319.46512542979326	19200000	3.8415640310606096	2.0212788221534397
673.3279492855072	90	2980.57592475419	561.4669908582549	3187.277820583433	225.3678125483857	21600000	3.8197075904383713	2.0212788221534397
747.0533044338226	100	3071.4856050894828	445.1108130561997	3233.036262460053	233.18954781070352	24000000	3.80510904977877	2.0212788221534397
821.0819325447083	110	3042.908158290744	305.72984615837726	3149.0271955505013	44.26300977341998	26400000	3.7708175339348524	2.0212788221534397
894.1263108253479	120	3203.944865973966	50.307682235393266	3287.5781747233123	2967.5539810098708	28800000	3.753656323178266	2.0212788221534397
966.933844089508	130	3184.123245835969	161.48242501167124	3295.735003814101	2018.2886209529825	31200000	3.742243170003924	2.0212788221534397
1039.6045317649841	140	3262.8772446004064	46.43314031041947	3373.928024634719	3137.037378344685	33600000	3.731658083819634	2.0212788221534397
1112.1880459785461	150	3204.7885086940228	39.07306374773569	3296.070745414123	3062.946793140145	36000000	3.7142774373064986	2.0212788221534397
1185.1864519119263	160	3173.9642129369963	321.4774575397985	3290.5189475119114	23.780362980178325	38400000	3.6987423000871376	2.0212788221534397
1257.5133347511292	170	3244.7344037711223	401.9906428567611	3409.4898052811623	-61.82786909669994	40800000	3.690492237531954	2.0212788221534397
1330.9560527801514	180	3351.0298689102556	163.37913819205545	3482.663624152541	1808.961816802621	43200000	3.6979659175301305	2.0212788221534397
1403.6645805835724	190	3426.490860716328	267.5514210198309	3590.4681062996387	804.6568041427527	45600000	3.688742623693472	2.0212788221534397
1474.9928686618805	200	3542.697560292445	80.45373221439856	3656.0416454821825	2928.2673563624267	48000000	3.6802387187187344	2.0212788221534397
