Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
45.13214826583862	10	1039.8039194326705	33.326121931151114	1133.1083859615028	978.8605545088649	1072151
83.40087461471558	20	1365.0144914938037	65.82599430818513	1514.968661841005	1206.475888632238	1991248
125.06984448432922	30	1529.0567146566627	14.927997184117123	1563.4631877467036	1484.6423687152565	3049698
167.11770248413086	40	1779.945950397053	39.50770140551873	1880.128905415535	1678.877023473382	4165912
207.84106540679932	50	2225.088458153643	223.0324473867785	2319.8686099648476	35.99398482963443	5291965
247.8674509525299	60	2590.275080977781	55.13476719257244	2704.955673187971	2439.7307700514793	6402810
287.7037789821625	70	2966.3393954294643	23.952112973721803	3036.9575600624084	2912.40846323967	7499526
327.5333287715912	80	3480.618005600893	57.964896738080185	3657.3938186615705	3308.7861988544464	8617278
367.6333239078522	90	3840.1483473850553	48.206253704015595	3944.7005924731493	3715.6391273555346	9720192
407.5143609046936	100	4061.143242580241	294.8783887394181	4293.721074536443	1344.8340713286307	10845299
447.8235111236572	110	4203.130230975197	72.7536269612491	4370.833900310099	4032.2816588804126	11972231
487.89386677742004	120	4340.050027645587	295.71366179179523	4554.235182464123	1566.1098521128297	13102516
527.9199681282043	130	4536.025697087047	85.82976127912413	4719.942454077303	4310.99115890637	14234817
567.3965737819672	140	4604.176157679433	563.7814859064044	4852.160273753107	-942.8672519056126	15358325
607.5010631084442	150	4788.632693057059	71.96234007040695	4951.958040460944	4601.845013983548	16479854
647.998937368393	160	4722.334693961381	67.98047902340507	4848.433734238148	4548.369785994291	17615130
688.6611318588257	170	4711.266307817067	73.24161776111482	4890.2183800935745	4430.069225490093	18744601
728.6345403194427	180	4853.449521279361	83.67357354762119	5074.71591091156	4597.950164198875	19875619
769.4822406768799	190	4792.043370908567	64.6472571042349	4928.034083366394	4560.916906416416	21017377
809.3816275596619	200	4839.460341687505	69.17975608066305	4974.992947949097	4655.995367601514	22160346
850.1954717636108	210	4901.587162052691	126.92049645354695	5086.395938098431	4287.66507313773	23309352
890.5001530647278	220	4720.044008607973	1645.8625085726717	5202.412837993354	-6496.707535117865	24441800
930.7003240585327	230	4986.902552891805	97.83791234116906	5187.85734289512	4634.573843818158	25584102
971.1633937358856	240	4986.2488645865005	90.54631526746081	5241.575825881213	4770.64153060317	26728909
1011.9729425907135	250	4911.193852357526	746.7761969792923	5167.381298393011	-2465.8141057640314	27876497
1052.9259853363037	260	4990.368617480671	216.8039497166666	5208.072120312601	3075.8240455687046	29024934
1093.2430300712585	270	4986.1257803937115	376.7357054782033	5244.764045841992	1871.4215746223927	30159515
1133.757916688919	280	4725.0496854359435	1328.442697385169	5193.29370585084	-5711.285770263523	31274616
1174.1665930747986	290	4750.518403854375	1450.2721384129104	5242.68207116425	-9235.18250875175	32396393
1213.7740738391876	300	4875.67200693015	147.97199123814897	5079.545770026743	3677.8467474728823	33511990
1254.1343019008636	310	4952.300043559177	98.48066107320278	5167.254454292357	4589.229268537922	34655720
1293.969650030136	320	4969.615255201705	92.09298995550601	5171.959273386747	4681.445097774267	35788829
1334.4509680271149	330	4841.171389048428	1080.5101436497132	5139.074865337461	-5850.13048030436	36939271
1374.9508283138275	340	4771.045060611343	1550.2515173396368	5162.1002271147445	-10620.8670736067	38076056
1415.9693422317505	350	4833.743604007809	1022.9694168616435	5141.137306168675	-5313.949253305793	39230065
1456.3698499202728	360	4912.939330118181	577.751010433523	5225.809065248817	540.8467450141907	40387217
1497.0945889949799	370	4912.913185090718	82.33312436702134	5099.529188424349	4661.780748622492	41546881
1537.9767081737518	380	4831.046687940479	1109.5939874735502	5271.333626016974	-6164.166391778737	42706904
1578.6910798549652	390	4950.108808836106	335.04784343878066	5264.255408094148	1938.589204294607	43869927
1619.6553761959076	400	5019.556446247259	86.60566288342979	5234.620260804892	4724.307662695646	45030701
1660.3119313716888	410	4694.309098878291	2466.1754129179753	5248.198597826064	-14730.95013473928	46190445
1700.5059769153595	420	4874.810546545358	1091.4739546976173	5186.802931159735	-5423.730692178011	47356641
1740.7401115894318	430	4751.461778513522	2095.009599510645	5282.89139406383	-15769.342643141747	48523125
1781.3974239826202	440	4927.933995269685	1026.5255120440447	5288.814329981804	-4482.7260084133595	49680504
1821.7136969566345	450	5016.518103738504	100.59380368469144	5268.570581808686	4723.710820155218	50856708
1861.40296626091	460	4878.442170024133	1162.3560162230183	5399.30700302124	-2854.022011771798	52009102
1902.551373243332	470	4471.336471228832	2743.1081169954696	5229.808500111103	-14159.291616976261	53178775
1943.4392354488373	480	4925.284974438595	690.2997545062639	5291.600204452872	-923.932099558413	54345960
1984.373195886612	490	4725.433568876429	1526.9173127585232	5178.216419443488	-9148.71654254198	55510986
2024.606611251831	500	4858.0873909473885	1465.9946957066209	5205.722086161375	-9699.865516109392	56680980
2065.32501745224	510	5025.771640209999	102.72784380453606	5317.744092553854	4606.527926266193	57858342
2105.8646111488342	520	5020.5143964920135	86.17694762436794	5204.960622012615	4788.906153082848	59029915
2146.8014426231384	530	4782.151355904064	2105.489027985723	5276.800268165767	-15985.602026252076	60215895
2187.693634033203	540	4875.372355818724	517.2675496203857	5146.124869026244	-190.38558558560908	61393871
2228.405514240265	550	4784.579318800468	1949.8804558856923	5235.98814347107	-14587.042380228639	62568761
2269.489562034607	560	4968.2889422635535	364.49895723194305	5253.972393199801	1508.4809510409832	63738390
2310.4011414051056	570	4989.301952661653	88.65656586663201	5254.789497129619	4736.343923568726	64908624
2351.4106533527374	580	5047.645139344942	98.03422540564374	5332.259288316593	4683.7411525174975	66085264
2392.3249492645264	590	4378.468539683985	3345.697954421742	5243.268083058298	-20275.223280861974	67250508
2432.9815208911896	600	4878.694922686892	633.5699783311984	5195.003737919033	445.74088740348816	68422570
2474.0968737602234	610	4970.34101602487	373.10048619552225	5210.519169926643	1715.6189160346985	69593518
2515.013772010803	620	4835.52674159674	1149.3299147228213	5252.37170368433	-5674.366576872766	70772692
2555.7580308914185	630	4904.286851530152	710.233972753744	5226.833955749869	98.51417026482522	71943884
2596.469829559326	640	5010.417022036517	107.99612728591997	5259.287373453379	4670.156985454261	73118016
2636.944661617279	650	4956.211386303968	108.33882044495752	5162.436906456947	4441.433011561632	74291167
2677.5514166355133	660	4981.461262357216	267.97760131144815	5197.520567417145	2470.841117218137	75469259
2719.0001904964447	670	5036.89267674809	91.33023493527485	5306.386953741312	4825.321517467499	76644215
2759.3752706050873	680	4571.665980824983	2502.382764852749	5134.080571398139	-14802.750070011243	77809940
2800.15415763855	690	4548.42920805002	3033.0269605478525	5154.271633088589	-18558.28868073225	78983070
2840.789792060852	700	5059.514392732358	101.72789871468157	5241.6991606242955	4668.740853890777	80157585
2882.080078601837	710	4459.092480081817	3564.315313167714	5327.197479330003	-21162.619791552424	81321963
2923.0966815948486	720	4326.5523547549665	3225.711105283448	5384.6436490267515	-16813.90928812325	82497469
2964.10001206398	730	4979.757827278213	677.6393481092676	5233.460295781493	-737.900398792699	83670270
3004.4641966819763	740	4311.013421358642	3936.3272227174384	5259.704886429012	-26412.031482908875	84832065
3045.1579842567444	750	4390.269301327221	3771.2661495703674	5337.351363971829	-21930.238062143326	85999944
3086.833827495575	760	4825.174386354305	1507.7718898961334	5290.913819998503	-8537.385517776012	87161485
3128.903801679611	770	4843.362584996158	572.9483545825209	5161.201962802559	223.17712366953492	88322050
3170.851248025894	780	5075.305058185027	92.33016436431474	5264.757782436907	4793.581571766408	89494829
3212.0776710510254	790	4931.981902473445	885.317045604717	5313.216434597969	-3488.741421967745	90657603
3253.4981248378754	800	4745.758354142908	2640.65276417019	5220.005354359746	-21509.59956533095	91824411
3294.8387520313263	810	4883.565218337468	1642.3954945816365	5244.855543456972	-11431.546967731905	92992895
3336.2177369594574	820	4979.726903484416	374.1057874886843	5237.097327589989	1393.0359635055065	94156415
3377.7618932724	830	4827.3788626819605	2440.1689714361205	5311.20025767386	-19432.95724824071	95316507
3419.368471622467	840	4940.894199810955	199.24764181635234	5133.507883533835	3244.623640522361	96473085
3460.9793832302094	850	4923.832083248076	93.09523802544041	5118.868639975786	4670.559916982718	97645127
3502.581349849701	860	4789.225207517756	1410.9282941195065	5118.020601734519	-9209.847150774207	98822655
3543.784718990326	870	4681.083147342764	1973.7316676892444	5148.398188218474	-10777.306442841887	99997725
3584.995421886444	880	4791.555950419132	661.2261668823144	5081.415360242128	-1681.09995938465	101181872
3626.4644105434418	890	4851.349977797765	490.4240376174741	5097.296997368336	66.56474673748016	102362790
3667.9729969501495	900	4962.063300760628	106.87835789034392	5198.867927908897	4631.615397870541	103540597
3709.0423498153687	910	4876.080565198807	100.26954890287675	5046.850100874901	4641.729021906853	104724190
3749.5929968357086	920	4939.503980878765	90.68142786792427	5132.128311917186	4732.73973562941	105902478
3790.297751426697	930	4653.757664829156	2461.467211389972	5125.530823603272	-19560.764467053115	107081361
3831.244658470154	940	4967.676280140495	122.59859104576316	5250.215775355697	4603.604876697063	108261958
3872.3768639564514	950	4933.296345294527	91.17672630602533	5156.741803228855	4673.3329401910305	109439000
3912.9982221126556	960	4949.732954388524	92.58550770967982	5135.611484378576	4672.785205066204	110618753
3953.6234731674194	970	4963.856688285096	94.63672730157404	5171.893323659897	4735.425480514765	111796119
3994.027641057968	980	4970.44530350266	91.99464972899526	5212.929206609726	4757.533815085888	112967299
4034.2251982688904	990	4979.697603603588	86.14676020022432	5135.922407019883	4740.824661120772	114141057
4074.29194188118	1000	4542.798268097202	3108.566151986053	5272.38847848773	-17826.771296218038	115319472
