Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps	gradnorms	maxnorms
16.29245615005493	0	-2.034883604204183	19.01462660909523	29.63334692362696	-28.492423448711634	0	0.0	0
28.10904026031494	10	25.23886961957229	5.992330491388901	36.974132060639704	11.969118825742044	20000	0.9090909090909091	0.25
40.044106245040894	20	27.826701682736367	4.045447428886128	35.461829140083864	15.968910064868396	40000	0.9523809523809523	0.25
51.45494294166565	30	30.11965718986474	2.421779103049507	33.916312800866535	19.342247406952083	60000	0.967741935483871	0.25
62.992090463638306	40	30.812588297266664	2.768599622446198	36.77610789472237	26.876827311585657	80000	0.975609756097561	0.25
74.64822006225586	50	34.554737446187644	2.681737013212148	40.080628521507606	26.997919935311074	100000	0.9803921568627451	0.25
86.43844699859619	60	31.82995355822907	8.591222811588544	54.42320862029737	7.734215251344722	120000	0.9836065573770492	0.25
97.70080494880676	70	26.32202854953209	9.60936813816503	43.69097224716097	4.442001239978708	140000	0.9859154929577465	0.25
109.00963425636292	80	61.222377413598394	14.41997166115714	84.1549958717078	40.70683350911713	160000	0.9876543209876543	0.25
120.27024030685425	90	73.80843890793318	6.5223207140760415	84.03474414779339	56.86925834749127	180000	0.989010989010989	0.25
131.08752417564392	100	80.02847399549547	6.102986230729724	91.98269613883167	60.070923668914475	200000	0.9900990099009901	0.25
142.00847697257996	110	103.04030946440513	8.168995089324351	117.6598963723518	80.26046611421043	220000	0.990990990990991	0.25
153.17642831802368	120	148.20512796880044	6.094289914305695	157.22677682922222	134.13756961666513	240000	0.9917355371900827	0.25
164.1732165813446	130	176.78236340757564	7.7561319603893795	185.43405130552128	149.0073075831242	260000	0.9923664122137404	0.25
174.76217246055603	140	174.71271802197174	3.088130581786533	179.21784925390966	168.0489641490858	280000	0.9929078014184397	0.25
185.53275156021118	150	164.0021142877301	3.5411519193137893	169.8961863393779	157.36652397664147	300000	0.9933774834437086	0.25
