Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
3.7180960178375244	10	125.24240494915895	43.546179744917815	237.9175164103508	62.108239158988	27811
5.727928400039673	20	512.1129087722302	201.4150645921805	808.6532546281815	362.86170041561127	64129
8.462947368621826	30	253.42364381313325	3.729263408003909	262.9787213206291	245.4342736005783	136710
9.048430919647217	40	0.8223727900907397	0.056973544670774194	0.9345364570617676	0.7113530039787292	150786
9.279327869415283	50	-10.618346346467733	0.18477927071249348	-10.207368686795235	-11.097491800785065	153672
9.508200407028198	60	-90.87153259454296	0.7618320248298206	-88.89003819227219	-92.51992097496986	156552
9.731896877288818	70	-191.51026398671792	3.9722089885543426	-176.30653347074986	-196.30039068870246	159432
9.965546369552612	80	-173.82025164221878	4.926817755222868	-159.46282503008842	-180.52060040831566	162312
10.198252201080322	90	-170.22693505628501	5.852288992619707	-157.6169621348381	-176.248589605093	165192
10.433128833770752	100	-161.47336459543556	3.1005822934313803	-149.7283252477646	-166.12439766526222	168072
10.661934614181519	110	-147.93639401171356	3.7735198853010115	-135.46061420440674	-152.73736354708672	170952
10.890743732452393	120	-144.35082456275822	3.6898302858817575	-131.9351344704628	-148.99573254585266	173832
11.123668670654297	130	-143.75283291514964	4.549498766572255	-132.47761142253876	-149.40212431550026	176712
11.357364654541016	140	-142.00857236504555	4.180126880240819	-129.93003851175308	-147.55037438869476	179592
11.58800482749939	150	-135.34298728485126	3.7736474625651293	-124.10741120576859	-139.52179259061813	182472
11.817396640777588	160	-134.76583768372424	3.566871637021053	-124.07620769739151	-139.20431958138943	185352
12.047123432159424	170	-131.98779317489826	3.50876354192282	-120.7487120628357	-136.15384149551392	188232
12.273321390151978	180	-134.744543852685	3.5911344437288117	-122.08071458339691	-138.910748668015	191112
12.501827478408813	190	-130.42371617401486	4.084347161939785	-117.53736144304276	-137.25051628611982	193992
12.732176780700684	200	-127.60211022548377	3.702389853086295	-115.07065439224243	-133.67935428768396	196872
12.959357976913452	210	-132.34877737513978	3.50740081036013	-118.14990323781967	-138.74093520641327	199752
13.189866065979004	220	-125.0577757319808	3.6460047868377394	-110.13556754589081	-129.28789971023798	202632
13.417232990264893	230	-103.61577280698344	10.391635386801838	-85.56948506832123	-154.21959390491247	205520
13.645748853683472	240	-102.05033743270731	11.063257809922424	-84.15654802322388	-151.94230123609304	208420
13.873952627182007	250	-105.1275924161356	13.349901161211156	-87.26040399074554	-157.10909323394299	211321
14.10421633720398	260	-106.24491517221556	14.604387598965744	-84.12754428386688	-154.59021423757076	214212
