Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
17.460138082504272	10	341.5380480003357	17.891744540494564	382.50115966796875	309.04032850265503	337799
38.078145027160645	20	499.3310344373435	118.35310749500944	901.0894117355347	306.87167382240295	783202
64.62125706672668	30	455.0189547622204	41.6639848675338	585.5543899536133	388.24561405181885	1325062
90.59927248954773	40	351.02731468809304	35.66851991967537	433.257111877203	217.79081106185913	1860153
119.419504404068	50	503.46248475732517	81.09511015518314	781.9684647023678	372.4669508934021	2444829
151.78492951393127	60	444.59561422224624	100.95644315769312	666.4512145519257	275.2705396413803	3095625
182.85956692695618	70	479.75544321699067	92.94492633484435	784.7275843918324	326.47702074050903	3730701
215.43981289863586	80	429.4610469717253	69.26558131393725	639.1133019924164	294.61536490917206	4401074
248.34664964675903	90	493.985363142211	127.45318536426018	1038.437659189105	302.67514991760254	5084622
281.13412404060364	100	394.39715192586186	69.26531952422175	571.2103150486946	274.42087358236313	5766726
313.1453449726105	110	472.076813627854	127.00607626146454	891.481457144022	291.50668811798096	6435499
346.2697694301605	120	461.920551846968	115.40362375390303	973.2472789809108	189.0505411028862	7116430
379.88027024269104	130	469.3442711884156	121.64357900808997	938.2780303359032	244.19292604923248	7804039
413.89013290405273	140	442.98091632765716	82.83390819938462	748.3774417340755	289.9778725504875	8493487
446.33505058288574	150	461.3346147947991	91.8548662743974	746.382345020771	248.85648036003113	9163590
479.8283793926239	160	436.24306860605253	107.01392762214437	810.1282740570605	297.28948760032654	9848653
512.2915959358215	170	454.51839897368103	116.06148069061416	825.1875891685486	212.0144249200821	10519607
545.8630981445312	180	416.42602848249953	98.72574714338955	856.4225544929504	199.51119256019592	11213459
580.0720434188843	190	395.17826624713837	73.44677614165454	713.2314981818199	274.5894125252962	11912469
615.5492854118347	200	431.83498958060517	114.95008825526568	1094.3904050290585	174.7641692031175	12629199
651.9592900276184	210	420.51579018699937	94.00899776531394	788.5978129804134	257.699915766716	13365833
687.3948140144348	220	451.14348678030075	108.15266635427047	862.8310981690884	284.5779947042465	14088639
724.3377361297607	230	437.655863255281	89.54852701156216	731.0433268547058	148.31868818588555	14832617
760.6495926380157	240	451.33219752529635	126.81010238411264	901.7211455106735	286.3580369800329	15559413
796.8413062095642	250	427.44164726182817	86.30069102960626	715.9303402900696	269.29568414390087	16286614
832.8595442771912	260	408.8237172882189	87.65827246659897	718.091740950942	58.14212638139725	17004025
869.5368614196777	270	446.44451876677573	95.46477616737268	750.2159641683102	234.70533633232117	17732916
906.4491240978241	280	428.2658903075475	98.94755245753363	814.0930973887444	223.36219927668571	18470330
943.7665729522705	290	429.170502350945	105.21213052281801	735.7335924506187	207.031391620636	19205098
980.719443321228	300	431.1785017415974	88.66747453780644	770.6927735805511	269.3112319111824	19936000
1016.8184578418732	310	436.45677111083177	99.31459806224616	826.7272081971169	267.96081441640854	20665175
1054.3164887428284	320	442.65896461492406	93.16488479947864	735.0186676979065	153.8349883593619	21417911
1091.7568957805634	330	436.38960972879084	106.21928290920337	789.7783596515656	-173.26089772582054	22174088
1129.6692266464233	340	435.39621701130875	103.72741987512181	719.8729531988502	238.65908164530993	22927228
1168.4460518360138	350	427.94772327696904	71.84194460827035	675.1758809015155	255.2032246887684	23688460
1205.3327333927155	360	409.92388364223297	108.99725254813427	841.6048381328583	124.07806196808815	24427163
1241.4243557453156	370	401.84314923772587	93.2828217131054	621.71435379982	18.654003024101257	25154483
1277.4458162784576	380	364.8828063352592	168.0455269018968	716.3024162054062	-521.7190396785736	25868801
1314.2601940631866	390	409.9946137572679	108.8627251223355	715.1818205118179	41.30189134180546	26600508
1351.6246795654297	400	422.02679519500583	100.84583432052123	815.2725740671158	195.13065997511148	27336398
1388.8157367706299	410	417.4475059334666	122.041501659866	903.9398483335972	29.664709880948067	28075433
1424.691088438034	420	363.0151299594529	192.37125658783123	811.6299567222595	-989.498658247292	28792648
1459.2845604419708	430	361.760628513745	95.37239156105122	533.2550467252731	-228.54971408843994	29497888
1494.679996728897	440	370.23438872904285	114.57842315020422	704.7050697356462	-199.8241113803815	30209669
1530.228571653366	450	352.36160903748123	250.26694252755607	703.8084125518799	-1844.168921470642	30932954
1566.6852617263794	460	338.13000806773084	238.09060017905784	683.3248197734356	-842.0025980584323	31658561
1603.4878039360046	470	367.2189218062209	132.79239022543777	981.5685274004936	-137.96872824430466	32390592
1639.1098523139954	480	374.0797149032529	107.50513952518367	647.3016346693039	-202.1022241488099	33102382
1676.11141371727	490	360.16410508557686	77.64336647583666	537.6256625503302	-6.345274219289422	33822452
1712.2390377521515	500	356.90237455122406	107.33201567467641	568.367504119873	-42.85289004445076	34532329
1747.7334895133972	510	357.7853510911646	106.76700824878849	747.9514251351357	-45.695761784911156	35236843
1783.8905177116394	520	370.8844588315068	133.71941082855574	1077.9900613576174	-70.82698312401772	35944915
1817.9038586616516	530	363.2347918190807	97.42472936224809	713.2824468314648	43.81038546562195	36621641
1853.3506989479065	540	310.8005264673801	161.8094517047182	751.904802441597	-435.04563189670444	37322223
1888.885674238205	550	363.63115499917416	100.0545552853336	745.9365369454026	-32.171714067459106	38016811
1924.417142868042	560	328.78400498630947	213.337282105491	590.237439788878	-1206.9998070094734	38713443
1961.4240379333496	570	306.321093516252	217.2850785433715	689.5816768780351	-321.64825466275215	39437846
1998.5309810638428	580	314.6006494801518	163.11152368358614	700.9305987809785	-972.9536449601874	40170936
2035.3570685386658	590	311.45963509476724	140.04455963953748	897.4268946647644	-209.5380385806784	40900764
2072.455923318863	600	221.7872330982916	593.6722514296052	943.999618448317	-4151.81306738485	41638046
2108.6892786026	610	300.3435596267437	167.6457270301238	657.3692929130048	-350.2498013805598	42365584
2144.0526962280273	620	224.7143696859374	707.3276129006441	778.3532438278198	-6222.821377447806	43080661
2180.6305480003357	630	287.81582919819283	238.9792468583414	702.105710785836	-1007.5670488476753	43807763
2217.3871076107025	640	289.384755819884	171.10674771626012	493.6445221602917	-773.8174421340227	44532101
2253.3691868782043	650	-94.21974549795966	3198.898154423798	689.5065847188234	-28858.250843539834	45241784
2289.3665339946747	660	312.4804055246868	162.60143674842945	622.5800844356418	-562.5088899787515	45952522
2325.1467661857605	670	113.52116511731408	1710.5335306839306	682.1976057710126	-16343.78242956847	46654492
2361.4907054901123	680	188.2350632598158	668.8328942890621	631.7936955243349	-4561.282574024051	47358372
